"Evaluation","Journal","issnJournal","nameJournal","KnowledgeField","idKnowledgeField","nameKnowledgeField","yearEvaluation","yearIndex","Qualis","qualisIndex"
"Journal_0104-1401_KnowledgeField_33_YearEvaluation_2005_Qualis_B5","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_33",33,"FILOSOFIA","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0104-1401_KnowledgeField_45_YearEvaluation_2005_Qualis_B3","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0104-1401_KnowledgeField_15_YearEvaluation_2005_Qualis_B5","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0104-1401_KnowledgeField_16_YearEvaluation_2005_Qualis_B5","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0104-1401_KnowledgeField_18_YearEvaluation_2005_Qualis_B4","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_18",18,"ODONTOLOGIA","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0104-1401_KnowledgeField_22_YearEvaluation_2005_Qualis_C","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_0104-1401_KnowledgeField_32_YearEvaluation_2005_Qualis_B3","Journal_0104-1401","0104-1401","Bioética (Brasília)","KnowledgeField_32",32,"SERVIÇO SOCIAL","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1657-8856_KnowledgeField_22_YearEvaluation_2005_Qualis_B4","Journal_1657-8856","1657-8856","Bioetica selecciones","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0951-6433_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_0951-6433","0951-6433","BioFactors","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0892-7014_KnowledgeField_998_YearEvaluation_2005_Qualis_A2","Journal_0892-7014","0892-7014","Biofouling","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0892-7014_KnowledgeField_18_YearEvaluation_2005_Qualis_A2","Journal_0892-7014","0892-7014","Biofouling","KnowledgeField_18",18,"ODONTOLOGIA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0168-8561_KnowledgeField_16_YearEvaluation_2005_Qualis_B3","Journal_0168-8561","0168-8561","Biogenic Amines","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1573-515X_KnowledgeField_6_YearEvaluation_2005_Qualis_A1","Journal_1573-515X","1573-515X","Biogeochemistry","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1573-515X_KnowledgeField_998_YearEvaluation_2005_Qualis_A2","Journal_1573-515X","1573-515X","Biogeochemistry","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1573-515X_KnowledgeField_5_YearEvaluation_2005_Qualis_A2","Journal_1573-515X","1573-515X","Biogeochemistry","KnowledgeField_5",5,"GEOCIÊNCIAS","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1573-515X_KnowledgeField_45_YearEvaluation_2005_Qualis_A1","Journal_1573-515X","1573-515X","Biogeochemistry","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1573-515X_KnowledgeField_4_YearEvaluation_2005_Qualis_B1","Journal_1573-515X","1573-515X","Biogeochemistry","KnowledgeField_4",4,"QUÍMICA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1726-4170_KnowledgeField_5_YearEvaluation_2005_Qualis_A1","Journal_1726-4170","1726-4170","Biogeosciences (Katlenburg-Lindau)","KnowledgeField_5",5,"GEOCIÊNCIAS","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1726-4170_KnowledgeField_45_YearEvaluation_2005_Qualis_A1","Journal_1726-4170","1726-4170","Biogeosciences (Katlenburg-Lindau)","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1810-6285_KnowledgeField_5_YearEvaluation_2005_Qualis_B3","Journal_1810-6285","1810-6285","Biogeosciences Discussions","KnowledgeField_5",5,"GEOCIÊNCIAS","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1810-6285_KnowledgeField_45_YearEvaluation_2005_Qualis_B3","Journal_1810-6285","1810-6285","Biogeosciences Discussions","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1810-6285_KnowledgeField_45_YearEvaluation_2005_Qualis_B4","Journal_1810-6285","1810-6285","Biogeosciences Discussions","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_1389-5729_KnowledgeField_21_YearEvaluation_2005_Qualis_A2","Journal_1389-5729","1389-5729","Biogerontology","KnowledgeField_21",21,"EDUCAÇÃO FÍSICA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1389-5729_KnowledgeField_45_YearEvaluation_2005_Qualis_A1","Journal_1389-5729","1389-5729","Biogerontology","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0102-9568_KnowledgeField_29_YearEvaluation_2005_Qualis_B4","Journal_0102-9568","0102-9568","Bioikos (Campinas)","KnowledgeField_29",29,"ARQUITETURA, URBANISMO E DESIGN","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0102-9568_KnowledgeField_6_YearEvaluation_2005_Qualis_B5","Journal_0102-9568","0102-9568","Bioikos (Campinas)","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_0102-9568_KnowledgeField_9_YearEvaluation_2005_Qualis_C","Journal_0102-9568","0102-9568","Bioikos (Campinas)","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_0102-9568_KnowledgeField_998_YearEvaluation_2005_Qualis_B4","Journal_0102-9568","0102-9568","Bioikos (Campinas)","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0102-9568_KnowledgeField_10_YearEvaluation_2005_Qualis_B4","Journal_0102-9568","0102-9568","Bioikos (Campinas)","KnowledgeField_10",10,"ENGENHARIAS I","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0102-9568_KnowledgeField_23_YearEvaluation_2005_Qualis_B4","Journal_0102-9568","0102-9568","Bioikos (Campinas)","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_1367-4803_KnowledgeField_48_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_48",48,"BIOTECNOLOGIA","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4803_KnowledgeField_2_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_2",2,"CIÊNCIA DA COMPUTAÇÃO","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4803_KnowledgeField_6_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4803_KnowledgeField_8_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4803_KnowledgeField_9_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4803_KnowledgeField_14_YearEvaluation_2005_Qualis_A2","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_14",14,"ENGENHARIAS IV","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1367-4803_KnowledgeField_45_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4803_KnowledgeField_1_YearEvaluation_2005_Qualis_A1","Journal_1367-4803","1367-4803","Bioinformatics","KnowledgeField_1",1,"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1367-4811_KnowledgeField_2_YearEvaluation_2005_Qualis_A1","Journal_1367-4811","1367-4811","Bioinformatics","KnowledgeField_2",2,"CIÊNCIA DA COMPUTAÇÃO","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0006-3088_KnowledgeField_42_YearEvaluation_2005_Qualis_B1","Journal_0006-3088","0006-3088","Biologia","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1519-1982_KnowledgeField_6_YearEvaluation_2005_Qualis_B5","Journal_1519-1982","1519-1982","Biologia Geral e Experimental","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B5","B5"
"Journal_1519-1982_KnowledgeField_45_YearEvaluation_2005_Qualis_B3","Journal_1519-1982","1519-1982","Biologia Geral e Experimental","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1573-8264_KnowledgeField_42_YearEvaluation_2005_Qualis_A2","Journal_1573-8264","1573-8264","Biologia Plantarum","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1573-8264_KnowledgeField_6_YearEvaluation_2005_Qualis_A2","Journal_1573-8264","1573-8264","Biologia Plantarum","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1573-8264_KnowledgeField_998_YearEvaluation_2005_Qualis_B1","Journal_1573-8264","1573-8264","Biologia Plantarum","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1573-8264_KnowledgeField_45_YearEvaluation_2005_Qualis_B1","Journal_1573-8264","1573-8264","Biologia Plantarum","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1573-8264_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_1573-8264","1573-8264","Biologia Plantarum","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0918-6158_KnowledgeField_48_YearEvaluation_2005_Qualis_B2","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_48",48,"BIOTECNOLOGIA","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0918-6158_KnowledgeField_6_YearEvaluation_2005_Qualis_B1","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0918-6158_KnowledgeField_8_YearEvaluation_2005_Qualis_B2","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0918-6158_KnowledgeField_9_YearEvaluation_2005_Qualis_B3","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0918-6158_KnowledgeField_999_YearEvaluation_2005_Qualis_C","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_999",999,"ENSINO DE CIÊNCIAS E MATEMATICA","YearEvaluation_2005",2005,"Qualis_C","C"
"Journal_0918-6158_KnowledgeField_19_YearEvaluation_2005_Qualis_B1","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_19",19,"FARMÁCIA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0918-6158_KnowledgeField_15_YearEvaluation_2005_Qualis_B1","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0918-6158_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_0918-6158_KnowledgeField_18_YearEvaluation_2005_Qualis_A2","Journal_0918-6158","0918-6158","Biological & Pharmaceutical Bulletin","KnowledgeField_18",18,"ODONTOLOGIA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0144-8765_KnowledgeField_42_YearEvaluation_2005_Qualis_B1","Journal_0144-8765","0144-8765","Biological Agriculture & Horticulture","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1437-4315_KnowledgeField_48_YearEvaluation_2005_Qualis_B1","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_48",48,"BIOTECNOLOGIA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1437-4315_KnowledgeField_6_YearEvaluation_2005_Qualis_A2","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1437-4315_KnowledgeField_8_YearEvaluation_2005_Qualis_B1","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1437-4315_KnowledgeField_9_YearEvaluation_2005_Qualis_B1","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1437-4315_KnowledgeField_14_YearEvaluation_2005_Qualis_B1","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_14",14,"ENGENHARIAS IV","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1437-4315_KnowledgeField_19_YearEvaluation_2005_Qualis_A2","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_19",19,"FARMÁCIA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1437-4315_KnowledgeField_15_YearEvaluation_2005_Qualis_A2","Journal_1437-4315","1437-4315","Biological Chemistry","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0006-3207_KnowledgeField_48_YearEvaluation_2005_Qualis_A2","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_48",48,"BIOTECNOLOGIA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0006-3207_KnowledgeField_42_YearEvaluation_2005_Qualis_A1","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0006-3207_KnowledgeField_6_YearEvaluation_2005_Qualis_A1","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0006-3207_KnowledgeField_998_YearEvaluation_2005_Qualis_A1","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0006-3207_KnowledgeField_45_YearEvaluation_2005_Qualis_A1","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0006-3207_KnowledgeField_22_YearEvaluation_2005_Qualis_A2","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_0006-3207_KnowledgeField_23_YearEvaluation_2005_Qualis_A1","Journal_0006-3207","0006-3207","Biological Conservation","KnowledgeField_23",23,"ZOOTECNIA / RECURSOS PESQUEIROS","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1090-2112_KnowledgeField_42_YearEvaluation_2005_Qualis_A2","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_42",42,"CIÊNCIAS AGRÁRIAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1090-2112_KnowledgeField_6_YearEvaluation_2005_Qualis_A2","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1090-2112_KnowledgeField_8_YearEvaluation_2005_Qualis_B2","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_1090-2112_KnowledgeField_9_YearEvaluation_2005_Qualis_B3","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_1090-2112_KnowledgeField_998_YearEvaluation_2005_Qualis_A2","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1090-2112_KnowledgeField_45_YearEvaluation_2005_Qualis_A2","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1090-2112_KnowledgeField_22_YearEvaluation_2005_Qualis_B1","Journal_1090-2112","1090-2112","Biological Control","KnowledgeField_22",22,"SAÚDE COLETIVA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1432-0770_KnowledgeField_2_YearEvaluation_2005_Qualis_A2","Journal_1432-0770","1432-0770","Biological Cybernetics","KnowledgeField_2",2,"CIÊNCIA DA COMPUTAÇÃO","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1432-0770_KnowledgeField_13_YearEvaluation_2005_Qualis_A1","Journal_1432-0770","1432-0770","Biological Cybernetics","KnowledgeField_13",13,"ENGENHARIAS III","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1432-0770_KnowledgeField_14_YearEvaluation_2005_Qualis_B1","Journal_1432-0770","1432-0770","Biological Cybernetics","KnowledgeField_14",14,"ENGENHARIAS IV","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1432-0770_KnowledgeField_1_YearEvaluation_2005_Qualis_B1","Journal_1432-0770","1432-0770","Biological Cybernetics","KnowledgeField_1",1,"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1432-0770_KnowledgeField_16_YearEvaluation_2005_Qualis_B1","Journal_1432-0770","1432-0770","Biological Cybernetics","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B1","B1"
"Journal_1573-1464_KnowledgeField_6_YearEvaluation_2005_Qualis_A1","Journal_1573-1464","1573-1464","Biological Invasions","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1573-1464_KnowledgeField_998_YearEvaluation_2005_Qualis_A2","Journal_1573-1464","1573-1464","Biological Invasions","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1573-1464_KnowledgeField_10_YearEvaluation_2005_Qualis_A2","Journal_1573-1464","1573-1464","Biological Invasions","KnowledgeField_10",10,"ENGENHARIAS I","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1095-8312_KnowledgeField_6_YearEvaluation_2005_Qualis_A1","Journal_1095-8312","1095-8312","Biological Journal of the Linnean Society","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1095-8312_KnowledgeField_998_YearEvaluation_2005_Qualis_A2","Journal_1095-8312","1095-8312","Biological Journal of the Linnean Society","KnowledgeField_998",998,"ECOLOGIA E MEIO AMBIENTE","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1095-8312_KnowledgeField_45_YearEvaluation_2005_Qualis_A2","Journal_1095-8312","1095-8312","Biological Journal of the Linnean Society","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A2","A2"
"Journal_1873-2402_KnowledgeField_6_YearEvaluation_2005_Qualis_A1","Journal_1873-2402","1873-2402","Biological Psychiatry","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1873-2402_KnowledgeField_8_YearEvaluation_2005_Qualis_A1","Journal_1873-2402","1873-2402","Biological Psychiatry","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1873-2402_KnowledgeField_45_YearEvaluation_2005_Qualis_A1","Journal_1873-2402","1873-2402","Biological Psychiatry","KnowledgeField_45",45,"INTERDISCIPLINAR","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1873-2402_KnowledgeField_15_YearEvaluation_2005_Qualis_A1","Journal_1873-2402","1873-2402","Biological Psychiatry","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_1873-2402_KnowledgeField_16_YearEvaluation_2005_Qualis_A1","Journal_1873-2402","1873-2402","Biological Psychiatry","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_A1","A1"
"Journal_0717-6287_KnowledgeField_6_YearEvaluation_2005_Qualis_B3","Journal_0717-6287","0717-6287","Biological Research","KnowledgeField_6",6,"CIÊNCIAS BIOLÓGICAS I","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0717-6287_KnowledgeField_8_YearEvaluation_2005_Qualis_B3","Journal_0717-6287","0717-6287","Biological Research","KnowledgeField_8",8,"CIÊNCIAS BIOLÓGICAS II","YearEvaluation_2005",2005,"Qualis_B3","B3"
"Journal_0717-6287_KnowledgeField_9_YearEvaluation_2005_Qualis_B4","Journal_0717-6287","0717-6287","Biological Research","KnowledgeField_9",9,"CIÊNCIAS BIOLÓGICAS III","YearEvaluation_2005",2005,"Qualis_B4","B4"
"Journal_0717-6287_KnowledgeField_15_YearEvaluation_2005_Qualis_B2","Journal_0717-6287","0717-6287","Biological Research","KnowledgeField_15",15,"MEDICINA I","YearEvaluation_2005",2005,"Qualis_B2","B2"
"Journal_0717-6287_KnowledgeField_16_YearEvaluation_2005_Qualis_B2","Journal_0717-6287","0717-6287","Biological Research","KnowledgeField_16",16,"MEDICINA II","YearEvaluation_2005",2005,"Qualis_B2","B2"
